FK;KD_JENIS_TRANSAKSI;FG_PENGGANTI;NOMOR_FAKTUR;MASA_PAJAK;TAHUN_PAJAK;TANGGAL_FAKTUR;NPWP;NAMA;ALAMAT_LENGKAP;JUMLAH_DPP;JUMLAH_PPN;JUMLAH_PPNBM;ID_KETERANGAN_TAMBAHAN;FG_UANG_MUKA;UANG_MUKA_DPP;UANG_MUKA_PPN;UANG_MUKA_PPNBM;REFERENSI;BRANCH;PAJAK_LINE_ID;AKUN_PENDAPATAN;INVOICE_NUMBER;MATA_UANG
LT;NPWP;NAMA;JALAN;BLOK;NOMOR;RT;RW;KECAMATAN;KELURAHAN;KABUPATEN;PROPINSI;KODE_POS;NOMOR_TELEPON;;;;;;;;;;
OF;KODE_OBJEK;NAMA;HARGA_SATUAN;JUMLAH_BARANG;HARGA_TOTAL;DISKON;DPP;PPN;TARIF_PPNBM;PPNBM;;;;;;;;;;;;;
FK;01;0;2037754803;06;2020;;01.886.839.8-092.000;"PT JAKARTA INTERNATIONAL CONTAINER TERMINAL";"JL. SULAWESI UJUNG NO. 1 TANJUNG PRIOK, JAKARTA UTARA Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";1623600000;162360000;0;;0;0;0;0;"Kurs KMK Nomor 24/MK.10/2020 tanggal 2 Juni 2020 1 USD : Rp 14.760,-";000;3390644;;;
OF;;"Pembayaran Sewa 2 (dua) Unit Post Panamax Quay Side Container Crane Periode Juni 2020 sesuai Perjanjian Perubahan antara PT Pelindo II (Persero) dengan PT JICT tanggal 1 Oktober 2015 sebesar USD 110000.00";1623600000;1.0;1623600000;0.0;1623600000;162360000;0;0.0
FK;01;0;2037754822;06;2020;;01.060.011.2-093.000;"PT PENGERUKAN INDONESIA";"JL. RAYA ANCOL BARU-JAKARTA UTARA Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";26887644;2688764;0;;0;0;0;0;;000;3390658;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";26887644;1.0;26887644;0.0;26887644;2688764.0;0;0.0
FK;01;0;2037754805;06;2020;;03.276.306.2-093.000;"PT JASA ARMADA INDONESIA";"PENDOPO GEDUNG RUKINDO, JL. RAYA ANCOL BARU-JAKARTA UTARA Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";36677020;3667702;0;;0;0;0;0;;000;3390646;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";36677020;1.0;36677020;0.0;36677020;3667702.0;0;0.0
FK;01;0;2037754806;06;2020;;01.886.950.3-093.000;"PT RUMAH SAKIT PELABUHAN";"JL. KRAMAT JAYA 1 TUGU UTARA, KOJA-JAKARTA UTARA Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";36677020;3667702;0;;0;0;0;0;;000;3390647;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";36677020;1.0;36677020;0.0;36677020;3667702.0;0;0.0
FK;01;0;2037754807;06;2020;;03.208.181.2-093.000;"PT PENGEMBANG PELABUHAN INDONESIA";"Gedung Kobexindo Lantai 4, Jl. Pasir Putih Raya Blok E-5-D, Jakarta Utara Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";38160367;3816037;0;;0;0;0;0;;000;3390648;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";38160367;1.0;38160367;0.0;38160367;3816037.0;0;0.0
FK;01;0;2037754808;06;2020;;03.276.309.6-093.000;"PT PENDIDIKAN MARITIM DAN LOGISTIK INDONESIA";"JL DEWI DEWI NO 1 RAWABADAK UTARA JAKARTA UTARA Blok 00 No.00 RT:000 RW:000 Kel.RAWABADAK UTARA Kec.TJ PRIOK Kota/Kab.0 DKI 14310";35786571;3578657;0;;0;0;0;0;;000;3390649;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";35786571;1.0;35786571;0.0;35786571;3578657.0;0;0.0
FK;01;0;2037754809;06;2020;;03.276.307.0-093.000;"PT IPC TERMINAL PETIKEMAS ";"JL. PASOSO NO. 1 Blok - No.- RT:000 RW:000 Kel.TANJUNG PRIOK Kec.TANJUNG PRIOK Kota/Kab.JAKARTA UTARA DKI JAKARRTA 14310";38160367;3816037;0;;0;0;0;0;;000;3390650;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";38160367;1.0;38160367;0.0;38160367;3816037.0;0;0.0
FK;01;0;2037754810;06;2020;;02.106.620.4-093.000;"PT MULTI TERMINAL INDONESIA";"JL. PULAU PAYUNG NO. 1 TANJUNG PRIOK-JAKARTA UTARA Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";36677020;3667702;0;;0;0;0;0;;000;3390651;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";36677020;1.0;36677020;0.0;36677020;3667702.0;0;0.0
FK;01;0;2037754811;06;2020;;03.276.305.4-093.000;"PT. PELABUHAN TANJUNG PRIOK";"JL RAYA PELABUHAN Blok 0 No.9 RT:000 RW:000 Kel.TANJUNG PRIOK Kec.TANJUNG PRIOK Kota/Kab.JAKARTRA UTARA DKI JAKARTA 14310";40775510;4077551;0;;0;0;0;0;;000;3390652;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";40775510;1.0;40775510;0.0;40775510;4077551.0;0;0.0
FK;01;0;2037754812;06;2020;;31.650.555.1-093.000;"PT. JASA PERALATAN PELABUHAN INDONESIA";"SENTRA BISNIS ARTHA GADING BLOK A-6A NO. 2, JL. BOULEVARD ARTHA GADING, JAKARTA UTARA Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";35786571;3578657;0;;0;0;0;0;;000;3390653;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";35786571;1.0;35786571;0.0;35786571;3578657.0;0;0.0
FK;01;0;2037754813;06;2020;;01.886.839.8-092.000;"PT JAKARTA INTERNATIONAL CONTAINER TERMINAL";"JL. SULAWESI UJUNG NO. 1 TANJUNG PRIOK, JAKARTA UTARA Blok - No.- RT:000 RW:000 Kel.- Kec.- Kota/Kab.- - 00000";313650000000;31365000000;0;;0;0;0;0;"Kurs KMK Nomor 24/MK.10/2020 tanggal 2 Juni 2020 1 USD : Rp 14.760,-";000;3390654;;;
OF;;"Quarterly Rental  JULI - SEPTEMBER 2020";313650000000;1.0;313650000000;0.0;313650000000;31365000000;0;0.0
FK;01;0;2037754814;06;2020;;01.804.534.4-093.000;"JO. KERJASAMA OPERASI PENGELOLAAN TERMINAL PETIKEMAS KOJA";"JL DIGUL Blok 000 No.1 RT:000 RW:000 Kel.- Kec.- Kota/Kab.JAKARTA UTARA - 00000";129150000000;12915000000;0;;0;0;0;0;"Kurs KMK Nomor 24/MK.10/2020 tanggal 2 Juni 2020 1 USD : Rp 14.760,-";000;3390655;;;
OF;;"Quarterly Rental  JULI -SEPTEMBER 2020";129150000000;1.0;129150000000;0.0;129150000000;12915000000;0;0.0
FK;01;0;2037754815;06;2020;;01.804.534.4-093.000;"JO. KERJASAMA OPERASI PENGELOLAAN TERMINAL PETIKEMAS KOJA";"JL DIGUL Blok 000 No.1 RT:000 RW:000 Kel.- Kec.- Kota/Kab.JAKARTA UTARA - 00000";31959184;3195918;0;;0;0;0;0;;000;3390656;;;
OF;;"Pembayaran Manajemen Fee Bulan Mei 2020";31959184;1.0;31959184;0.0;31959184;3195918.0;0;0.0
FK;01;0;2037754816;06;2020;;01.804.534.4-093.000;"JO. KERJASAMA OPERASI PENGELOLAAN TERMINAL PETIKEMAS KOJA";"JL DIGUL Blok 000 No.1 RT:000 RW:000 Kel.- Kec.- Kota/Kab.JAKARTA UTARA - 00000";31959184;3195918;0;;0;0;0;0;;000;3390657;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";31959184;1.0;31959184;0.0;31959184;3195918.0;0;0.0
FK;01;0;2037754804;06;2020;;01.743.927.4-046.000;"PT ELECTRONIC DATA INTERCHANGE INDONESIA";"GEDUNG WISMA SMR LT. 10 JL. YOS SUDARSO KAV.89 Blok - No.- RT:009 RW:011 Kel.- Kec.- Kota/Kab.- - 00000";35786571;3578657;0;;0;0;0;0;;000;3390645;;;
OF;;"Pembayaran Manajemen Fee Bulan Juni 2020";35786571;1.0;35786571;0.0;35786571;3578657.0;0;0.0
